,Date,Address,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dayofyear,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,weight_1,weight_2,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,1week_halfmile,1week_1mile,1week_5mile,1month_halfmile,1month_1mile,1month_5mile,1quarter_halfmile,1quarter_1mile,1quarter_5mile
52,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,156,0,0,1,0,0,0,0,0.5602029797246328,0.4397970202753671,63.439797020275364,49.24081191889853,56.56020297972463,-3.958173182478304,47.439797020275364,51.56020297972463,8.439797020275368,0.0,0.0,0.0,0.33596955304130505,29.13361217878348,29.784397970202754,5.760202979724633,3.879594040550734,7.880101489862316,1,1,1,1,1,1,1,1,1
53,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,156,0,0,0,1,0,0,0,0.5602029797246328,0.4397970202753671,63.439797020275364,49.24081191889853,56.56020297972463,-3.958173182478304,47.439797020275364,51.56020297972463,8.439797020275368,0.0,0.0,0.0,0.33596955304130505,29.13361217878348,29.784397970202754,5.760202979724633,3.879594040550734,7.880101489862316,1,1,1,1,1,1,1,1,1
54,2007-06-05,"3800 North California Avenue, Chicago, IL 60618, USA",38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0,156,0,0,0,1,0,0,0,0.5815038929588812,0.41849610704111895,63.41849610704113,49.326015571835526,56.58150389295889,-3.7664649633700704,47.41849610704112,51.58150389295889,8.41849610704112,0.0,0.0,0.0,0.33277441605616787,29.134890233577536,29.784184961070416,5.781503892958882,3.836992214082238,7.890751946479441,1,1,1,1,1,1,1,1,1
55,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,156,0,0,1,0,0,0,0,0.49027778309294395,0.509722216907056,63.50972221690705,48.96111113237177,56.49027778309294,-4.587499952163504,47.50972221690705,51.49027778309294,8.509722216907056,0.0,0.0,0.0,0.3464583325360584,29.129416666985577,29.78509722216907,5.690277783092943,4.019444433814112,7.845138891546471,1,1,1,1,1,1,1,1,1
56,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,156,0,0,0,1,0,0,0,0.49027778309294395,0.509722216907056,63.50972221690705,48.96111113237177,56.49027778309294,-4.587499952163504,47.50972221690705,51.49027778309294,8.509722216907056,0.0,0.0,0.0,0.3464583325360584,29.129416666985577,29.78509722216907,5.690277783092943,4.019444433814112,7.845138891546471,1,1,1,1,1,1,1,1,1
57,2007-06-05,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,156,0,1,0,0,0,0,0,0.44127097634568785,0.5587290236543122,63.558729023654315,48.76508390538275,56.44127097634569,-5.0285612128888095,47.55872902365431,51.44127097634569,8.558729023654312,0.0,0.0,0.0,0.35380935354814685,29.126476258580745,29.785587290236545,5.641270976345688,4.117458047308625,7.820635488172844,1,1,1,1,1,1,1,1,1
58,2007-06-05,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,156,0,0,1,0,0,0,0,0.44127097634568785,0.5587290236543122,63.558729023654315,48.76508390538275,56.44127097634569,-5.0285612128888095,47.55872902365431,51.44127097634569,8.558729023654312,0.0,0.0,0.0,0.35380935354814685,29.126476258580745,29.785587290236545,5.641270976345688,4.117458047308625,7.820635488172844,1,1,1,1,1,1,1,1,1
59,2007-06-05,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,5,0,156,0,0,0,1,0,0,0,0.44127097634568785,0.5587290236543122,63.558729023654315,48.76508390538275,56.44127097634569,-5.0285612128888095,47.55872902365431,51.44127097634569,8.558729023654312,0.0,0.0,0.0,0.35380935354814685,29.126476258580745,29.785587290236545,5.641270976345688,4.117458047308625,7.820635488172844,1,1,1,1,1,1,1,1,1
60,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,156,0,0,1,0,0,0,0,0.5662673795841648,0.4337326204158352,63.43373262041584,49.26506951833666,56.56626737958416,-3.903593583742517,47.43373262041584,51.56626737958417,8.433732620415835,0.0,0.0,0.0,0.33505989306237527,29.133976042775053,29.78433732620416,5.766267379584165,3.8674652408316708,7.883133689792083,1,1,1,1,1,1,1,1,1
61,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,156,0,0,0,1,0,0,0,0.5662673795841648,0.4337326204158352,63.43373262041584,49.26506951833666,56.56626737958416,-3.903593583742517,47.43373262041584,51.56626737958417,8.433732620415835,0.0,0.0,0.0,0.33505989306237527,29.133976042775053,29.78433732620416,5.766267379584165,3.8674652408316708,7.883133689792083,1,1,1,1,1,1,1,1,1
62,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0,156,0,1,0,0,0,0,0,0.7556439162357468,0.24435608376425322,63.24435608376425,50.02257566494299,56.75564391623575,-2.199204753878279,47.24435608376425,51.75564391623575,8.244356083764252,0.0,0.0,0.0,0.30665341256463796,29.145338634974145,29.782443560837645,5.955643916235747,3.488712167528506,7.9778219581178735,0,0,1,0,0,1,0,0,1
63,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0,156,0,0,1,0,0,0,0,0.7556439162357468,0.24435608376425322,63.24435608376425,50.02257566494299,56.75564391623575,-2.199204753878279,47.24435608376425,51.75564391623575,8.244356083764252,0.0,0.0,0.0,0.30665341256463796,29.145338634974145,29.782443560837645,5.955643916235747,3.488712167528506,7.9778219581178735,0,0,1,0,0,1,0,0,1
64,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,156,0,0,0,1,0,0,0,0.7556439162357468,0.24435608376425322,63.24435608376425,50.02257566494299,56.75564391623575,-2.199204753878279,47.24435608376425,51.75564391623575,8.244356083764252,0.0,0.0,0.0,0.30665341256463796,29.145338634974145,29.782443560837645,5.955643916235747,3.488712167528506,7.9778219581178735,0,0,1,0,0,1,0,0,1
65,2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,156,0,0,0,1,0,0,0,0.5647881955871449,0.43521180441285506,63.435211804412845,49.25915278234858,56.56478819558714,-3.9169062397156957,47.43521180441285,51.56478819558714,8.435211804412855,0.0,0.0,0.0,0.33528177066192827,29.133887291735228,29.784352118044126,5.764788195587145,3.87042360882571,7.882394097793572,0,1,1,0,1,1,0,1,1
66,2007-06-05,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,156,0,0,0,1,0,0,0,0.4869887481417533,0.5130112518582467,63.513011251858245,48.94795499256701,56.486988748141755,-4.61710126672422,47.513011251858245,51.486988748141755,8.513011251858247,0.0,0.0,0.0,0.346951687778737,29.129219324888503,29.785130112518583,5.686988748141753,4.026022503716494,7.843494374070876,0,0,1,0,0,1,0,0,1
67,2007-06-05,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,156,0,0,1,0,0,0,0,0.9312308335063325,0.06876916649366739,63.06876916649366,50.72492333402533,56.931230833506326,-0.6189224984430065,47.06876916649366,51.93123083350633,8.068769166493666,0.0,0.0,0.0,0.2803153749740501,29.155873850010376,29.780687691664934,6.131230833506332,3.1375383329873343,8.065615416753166,0,0,1,0,0,1,0,0,1
68,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,156,0,0,1,0,0,0,0,0.5012479130782742,0.49875208692172573,63.498752086921726,49.004991652313095,56.501247913078274,-4.488768782295532,47.498752086921726,51.501247913078274,8.498752086921726,0.0,0.0,0.0,0.34481281303825884,29.130074874784697,29.784987520869215,5.701247913078274,3.9975041738434514,7.8506239565391365,0,1,1,0,1,1,0,1,1
69,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,156,0,0,0,1,0,0,0,0.5012479130782742,0.49875208692172573,63.498752086921726,49.004991652313095,56.501247913078274,-4.488768782295532,47.498752086921726,51.501247913078274,8.498752086921726,0.0,0.0,0.0,0.34481281303825884,29.130074874784697,29.784987520869215,5.701247913078274,3.9975041738434514,7.8506239565391365,0,1,1,0,1,1,0,1,1
70,2007-06-05,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,156,0,0,0,1,0,0,0,0.5370507013290063,0.46294929867099366,63.46294929867099,49.148202805316025,56.53705070132901,-4.166543688038943,47.46294929867099,51.53705070132901,8.462949298670994,0.0,0.0,0.0,0.3394423948006491,29.13222304207974,29.78462949298671,5.737050701329006,3.9258985973419875,7.868525350664503,1,1,1,1,1,1,1,1,1
71,2007-06-05,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,2,0,156,0,0,1,0,0,0,0,0.38843987456198964,0.6115601254380103,63.611560125438004,48.553759498247956,56.38843987456199,-5.5040411289420925,47.611560125438004,51.38843987456198,8.61156012543801,0.0,0.0,0.0,0.3617340188157015,29.12330639247372,29.78611560125438,5.588439874561989,4.22312025087602,7.794219937280994,1,1,1,1,1,1,1,1,1
72,2007-06-05,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,9,0,156,0,0,0,1,0,0,0,0.38843987456198964,0.6115601254380103,63.611560125438004,48.553759498247956,56.38843987456199,-5.5040411289420925,47.611560125438004,51.38843987456198,8.61156012543801,0.0,0.0,0.0,0.3617340188157015,29.12330639247372,29.78611560125438,5.588439874561989,4.22312025087602,7.794219937280994,1,1,1,1,1,1,1,1,1
73,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,156,0,0,1,0,0,0,0,0.5269288888609913,0.47307111113900874,63.47307111113901,49.10771555544397,56.52692888886099,-4.257640000251079,47.473071111139014,51.52692888886099,8.47307111113901,0.0,0.0,0.0,0.34096066667085134,29.131615733331664,29.784730711111393,5.726928888860991,3.946142222278018,7.863464444430496,1,1,1,1,1,1,1,1,1
74,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,156,0,0,0,1,0,0,0,0.5269288888609913,0.47307111113900874,63.47307111113901,49.10771555544397,56.52692888886099,-4.257640000251079,47.473071111139014,51.52692888886099,8.47307111113901,0.0,0.0,0.0,0.34096066667085134,29.131615733331664,29.784730711111393,5.726928888860991,3.946142222278018,7.863464444430496,1,1,1,1,1,1,1,1,1
75,2007-06-05,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,1,0,156,0,0,0,1,0,0,0,0.34575517187781896,0.6542448281221811,63.65424482812219,48.38302068751128,56.345755171877826,-5.88820345309963,47.65424482812219,51.345755171877826,8.65424482812218,0.0,0.0,0.0,0.3681367242183272,29.12074531031267,29.786542448281224,5.54575517187782,4.308489656244362,7.772877585938909,1,1,1,1,1,1,1,1,1
76,2007-06-05,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,156,0,0,1,0,0,0,0,0.35473498682930504,0.6452650131706948,63.645265013170686,48.41893994731721,56.3547349868293,-5.807385118536254,47.645265013170686,51.3547349868293,8.645265013170693,0.0,0.0,0.0,0.3667897519756042,29.121284099209756,29.7864526501317,5.554734986829304,4.29053002634139,7.777367493414651,1,1,1,1,1,1,1,1,1
77,2007-06-05,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,156,0,0,0,1,0,0,0,0.35473498682930504,0.6452650131706948,63.645265013170686,48.41893994731721,56.3547349868293,-5.807385118536254,47.645265013170686,51.3547349868293,8.645265013170693,0.0,0.0,0.0,0.3667897519756042,29.121284099209756,29.7864526501317,5.554734986829304,4.29053002634139,7.777367493414651,1,1,1,1,1,1,1,1,1
78,2007-06-05,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,156,0,0,0,1,0,0,0,0.7698333522831842,0.2301666477168159,63.230166647716814,50.07933340913274,56.769833352283186,-2.071499829451343,47.230166647716814,51.769833352283186,8.230166647716816,0.0,0.0,0.0,0.3045249971575224,29.146190001136993,29.78230166647717,5.969833352283185,3.4603332954336317,7.984916676141593,1,1,1,1,1,1,1,1,1
79,2007-06-05,"9100 West Higgins Avenue, Chicago, IL 60656, USA",91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964000000005,-87.812827,8,2,0,156,0,0,0,1,0,0,0,0.37206015106853124,0.6279398489314688,63.627939848931476,48.488240604274125,56.37206015106854,-5.651458640383219,47.627939848931476,51.37206015106854,8.627939848931469,0.0,0.0,0.0,0.36419097733972033,29.122323609064114,29.786279398489313,5.5720601510685315,4.255879697862937,7.786030075534265,1,1,1,1,1,1,1,1,1
80,2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,1,0,156,0,0,1,0,0,0,0,0.7349641909805456,0.2650358090194544,63.26503580901945,49.93985676392218,56.73496419098054,-2.3853222811750894,47.26503580901945,51.73496419098054,8.265035809019453,0.0,0.0,0.0,0.30975537135291814,29.14409785145883,29.782650358090194,5.934964190980546,3.5300716180389085,7.967482095490272,1,1,1,1,1,1,1,1,1
81,2007-06-05,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0,156,0,0,0,1,0,0,0,0.6800596585158624,0.31994034148413764,63.319940341484134,49.72023863406345,56.68005965851586,-2.879463073357239,47.319940341484134,51.68005965851586,8.319940341484138,0.0,0.0,0.0,0.31799105122262067,29.14080357951095,29.78319940341484,5.880059658515862,3.6398806829682755,7.940029829257931,0,0,1,0,0,1,0,0,1
82,2007-06-05,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,156,0,0,0,1,0,0,0,0.7659261633532068,0.23407383664679318,63.23407383664679,50.06370465341283,56.76592616335321,-2.106664529821139,47.23407383664679,51.76592616335321,8.234073836646793,0.0,0.0,0.0,0.305111075497019,29.145955569801192,29.78234073836647,5.965926163353207,3.4681476732935863,7.982963081676603,1,1,1,1,1,1,1,1,1
83,2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,156,0,0,1,0,0,0,0,0.7139945542812459,0.286005445718754,63.28600544571876,49.85597821712498,56.71399455428124,-2.5740490114687864,47.28600544571875,51.71399455428124,8.286005445718754,0.0,0.0,0.0,0.3129008168578131,29.142839673256873,29.78286005445719,5.9139945542812455,3.572010891437508,7.956997277140622,0,0,1,0,0,1,0,0,1
84,2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0,156,0,0,0,1,0,0,0,0.7139945542812459,0.286005445718754,63.28600544571876,49.85597821712498,56.71399455428124,-2.5740490114687864,47.28600544571875,51.71399455428124,8.286005445718754,0.0,0.0,0.0,0.3129008168578131,29.142839673256873,29.78286005445719,5.9139945542812455,3.572010891437508,7.956997277140622,0,0,1,0,0,1,0,0,1
85,2007-06-26,"1000 South California Avenue, Chicago, IL 60612, USA",10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,1,0,177,0,1,0,0,0,0,0,0.728566127625161,0.27143387237483885,91.27143387237481,72.18569838287547,81.72856612762516,2.7143387237483885,69.0,72.0,0.0,16.728566127625157,0.0,0.0,0.04707225021810002,29.433713967657507,30.095428677447494,6.974279353150193,21.271433872374836,7.828566127625161,0,1,1,0,1,1,0,1,1
86,2007-06-26,"1000 West 95th Street, Chicago, IL 60643, USA",10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,177,0,0,0,1,0,0,0,0.763350896575504,0.23664910342449602,91.23664910342451,72.29005268972652,81.7633508965755,2.36649103424496,69.0,72.0,0.0,16.763350896575506,0.0,0.0,0.041680611030796885,29.435801053794528,30.094732982068493,7.016021075890604,21.236649103424497,7.863350896575504,1,1,1,1,1,1,1,1,1
87,2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,177,0,0,1,0,0,0,0,0.7073233159620111,0.29267668403798874,91.29267668403799,72.12196994788603,81.707323315962,2.926766840379887,69.0,71.99999999999999,0.0,16.707323315962007,0.0,0.0,0.050364886025888254,29.43243939895772,30.095853533680756,6.948787979154412,21.292676684037986,7.80732331596201,0,0,1,0,0,1,0,0,1
88,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,177,0,0,1,0,0,0,0,0.7304689158842671,0.26953108411573296,91.26953108411573,72.1914067476528,81.73046891588427,2.6953108411573297,69.0,72.0,0.0,16.730468915884266,0.0,0.0,0.04677731803793861,29.433828134953057,30.095390621682316,6.976562699061121,21.269531084115734,7.830468915884268,0,1,1,0,1,1,0,1,1
89,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,177,0,0,0,1,0,0,0,0.7304689158842671,0.26953108411573296,91.26953108411573,72.1914067476528,81.73046891588427,2.6953108411573297,69.0,72.0,0.0,16.730468915884266,0.0,0.0,0.04677731803793861,29.433828134953057,30.095390621682316,6.976562699061121,21.269531084115734,7.830468915884268,0,1,1,0,1,1,0,1,1
90,2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,177,0,0,0,1,0,0,0,0.6680183077909071,0.3319816922090929,91.3319816922091,72.00405492337272,81.6680183077909,3.3198169220909293,69.0,72.0,0.0,16.66801830779091,0.0,0.0,0.0564571622924094,29.430081098467454,30.096639633844184,6.901621969349089,21.33198169220909,7.768018307790907,0,0,1,0,0,1,0,0,1
91,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,177,0,0,1,0,0,0,0,0.6550914307580781,0.3449085692419219,91.34490856924192,71.96527429227424,81.65509143075808,3.449085692419219,69.0,72.0,0.0,16.655091430758077,0.0,0.0,0.0584608282324979,29.429305485845482,30.09689817138484,6.886109716909694,21.344908569241923,7.755091430758078,0,1,1,0,1,1,0,1,1
92,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,177,0,0,0,1,0,0,0,0.6550914307580781,0.3449085692419219,91.34490856924192,71.96527429227424,81.65509143075808,3.449085692419219,69.0,72.0,0.0,16.655091430758077,0.0,0.0,0.0584608282324979,29.429305485845482,30.09689817138484,6.886109716909694,21.344908569241923,7.755091430758078,0,1,1,0,1,1,0,1,1
93,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,177,0,0,1,0,0,0,0,0.6333930953177446,0.3666069046822554,91.36660690468224,71.90017928595323,81.63339309531774,3.6660690468225536,69.0,72.0,0.0,16.633393095317743,0.0,0.0,0.06182407022574958,29.42800358571906,30.097332138093645,6.860071714381293,21.366606904682257,7.733393095317744,0,1,1,0,1,1,0,1,1
94,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,177,0,0,0,1,0,0,0,0.6333930953177446,0.3666069046822554,91.36660690468224,71.90017928595323,81.63339309531774,3.6660690468225536,69.0,72.0,0.0,16.633393095317743,0.0,0.0,0.06182407022574958,29.42800358571906,30.097332138093645,6.860071714381293,21.366606904682257,7.733393095317744,0,1,1,0,1,1,0,1,1
95,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,177,0,0,0,1,0,0,0,0.5248120164274926,0.4751879835725074,91.47518798357251,71.57443604928248,81.52481201642749,4.751879835725074,69.0,72.0,0.0,16.524812016427493,0.0,0.0,0.07865413745373864,29.42148872098565,30.09950375967145,6.729774419712991,21.47518798357251,7.624812016427493,0,1,1,0,1,1,0,1,1
